BODY_TYP,ST_CASE,BODY_TYPNAME,Model_ID,Make_ID,Model_Name,Case_Year,Make_Name,car_year
4,60229,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
80,60230,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
3,60231,,31.0,54.0,Integra,2010.0,Acura,1994.0
30,60233,,471.0,12.0,Ranger,2010.0,Ford,1994.0
4,60234,,37.0,12.0,Focus,2010.0,Ford,1994.0
80,60235,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
4,60236,,20.0,18.0,Regal,2010.0,Buick / Opel,2010.0
4,60237,,18.0,21.0,Calais,2010.0,Oldsmobile,1994.0
15,60238,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
3,60239,,31.0,54.0,Integra,2010.0,Acura,1994.0
4,60240,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,60242,,40.0,49.0,Camry,2010.0,Toyota,1994.0
4,60245,,35.0,55.0,Elantra,2010.0,Hyundai,1994.0
2,60246,,9.0,20.0,Camaro,2010.0,Chevrolet,1994.0
4,60247,,1.0,24.0,SL,2010.0,Saturn,1994.0
8,60248,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
4,60249,,42.0,42.0,C Class (94 on),2010.0,Mercedes-Benz,1994.0
4,60250,,31.0,37.0,Civic,2010.0,Honda,2010.0
2,60251,,3.0,12.0,Mustang,2010.0,Ford,1994.0
14,60252,,401.0,12.0,Bronco,2010.0,Ford,1994.0
80,60253,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
30,60255,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
30,60256,,471.0,12.0,Ranger,2010.0,Ford,1994.0
20,60257,,442.0,12.0,Windstar,2010.0,Ford,1994.0
4,60259,,36.0,54.0,RL/RLX,2010.0,Acura,1994.0
2,60260,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
14,60261,,403.0,20.0,Blazer,2010.0,Chevrolet,1994.0
2,60262,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,60263,,43.0,7.0,Stratus,2010.0,Dodge,1994.0
80,60264,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
4,60265,,5.0,13.0,Continental,2010.0,Lincoln,1994.0
4,60267,,43.0,42.0,S Class (95 on),2010.0,Mercedes-Benz,1994.0
4,60270,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,60271,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
4,60272,,20.0,18.0,Regal,2010.0,Buick / Opel,2010.0
31,60273,,481.0,23.0,Sierra,2010.0,GMC,1994.0
4,60275,,6.0,12.0,LTD/Custom/Galaxy (all sizes),2010.0,Ford,1994.0
4,60278,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
14,60279,,401.0,12.0,Bronco,2010.0,Ford,1994.0
30,60281,,471.0,23.0,Sonoma,2010.0,GMC,1994.0
80,60282,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
2,60283,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,60285,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,60287,,31.0,37.0,Civic,2010.0,Honda,2010.0
9,60289,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,60290,,34.0,34.0,3-series,2010.0,BMW,1994.0
31,60291,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
31,60292,,482.0,49.0,Tundra,2010.0,Toyota,1994.0
30,60293,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
80,60294,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
31,60296,,482.0,20.0,Avalanche,2010.0,Chevrolet,1994.0
4,60297,,16.0,20.0,Cavalier,2010.0,Chevrolet,1994.0
14,60298,,402.0,38.0,Rodeo,2010.0,Isuzu,1994.0
20,60299,,441.0,23.0,Safari,2010.0,GMC,1994.0
4,60300,,17.0,12.0,Taurus,2010.0,Ford,1994.0
15,60301,,422.0,12.0,Expedition,2010.0,Ford,1994.0
3,60302,,31.0,54.0,Integra,2010.0,Acura,1994.0
4,60303,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
80,60305,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
99,60307,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
14,60308,,401.0,48.0,Forester,2010.0,Subaru,1994.0
4,60309,,35.0,55.0,Elantra,2010.0,Hyundai,1994.0
1,60311,,17.0,6.0,LeBaron GTS/GTC,2010.0,Chrysler,2010.0
31,60312,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
30,60313,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
4,60314,,35.0,41.0,2,2010.0,Mazda,1994.0
3,60315,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,60316,,42.0,6.0,LHS,2010.0,Chrysler,2010.0
4,60318,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
80,60319,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
21,60321,,461.0,7.0,Ram,2010.0,Dodge,1994.0
58,60322,,988.0,12.0,Other (bus),2010.0,Ford,1994.0
4,60323,,31.0,37.0,Civic,2010.0,Honda,2010.0
20,60324,,442.0,49.0,Sienna,2010.0,Toyota,1994.0
4,60327,,31.0,47.0,99/99E/900,2010.0,Saab,1994.0
31,60328,,481.0,23.0,Sierra,2010.0,GMC,1994.0
4,60329,,34.0,52.0,Galant,2010.0,Mitsubishi,1994.0
1,60330,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,60331,,40.0,49.0,Camry,2010.0,Toyota,1994.0
16,60333,,431.0,20.0,Suburban,2010.0,Chevrolet,1994.0
4,60335,,1.0,24.0,SL,2010.0,Saturn,1994.0
4,60336,,31.0,37.0,Civic,2010.0,Honda,2010.0
14,60338,,401.0,12.0,Bronco,2010.0,Ford,1994.0
2,60339,,42.0,49.0,Paseo,2010.0,Toyota,1994.0
31,60340,,481.0,23.0,Sierra,2010.0,GMC,1994.0
3,60341,,31.0,37.0,Civic,2010.0,Honda,2010.0
66,60342,,883.0,87.0,Medium/Heavy – COE high entry,2010.0,Peterbilt,1994.0
2,60343,,1.0,21.0,Cutlass (RWD-only),2010.0,Oldsmobile,1994.0
4,60344,,32.0,37.0,Accord,2010.0,Honda,2010.0
31,60345,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
2,60346,,33.0,49.0,Celica,2010.0,Toyota,1994.0
4,60347,,16.0,12.0,Crown Victoria,2010.0,Ford,1994.0
14,60348,,401.0,62.0,Discovery,2010.0,Land Rover,2001.0
8,60349,,20.0,7.0,Neon,2010.0,Dodge,1994.0
31,60350,,481.0,12.0,F-Series,2010.0,Ford,1994.0
2,60351,,33.0,49.0,Celica,2010.0,Toyota,1994.0
4,60352,,31.0,42.0,200/220/230/240/ 250/260/280/300/ 320/420,2010.0,Mercedes-Benz,1994.0
4,60355,,15.0,12.0,Tempo,2010.0,Ford,1994.0
31,60356,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
80,60358,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
3,60359,,35.0,52.0,Mirage,2010.0,Mitsubishi,1994.0
4,60360,,1.0,24.0,SL,2010.0,Saturn,1994.0
2,60361,,9.0,20.0,Camaro,2010.0,Chevrolet,1994.0
20,60362,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
15,60363,,422.0,12.0,Expedition,2010.0,Ford,1994.0
30,60364,,471.0,12.0,Ranger,2010.0,Ford,1994.0
31,60365,,482.0,7.0,Ram,2010.0,Dodge,1994.0
4,60366,,34.0,59.0,GS,2010.0,Lexus,1994.0
4,60367,,32.0,59.0,LS,2010.0,Lexus,1994.0
14,60369,,402.0,2.0,CJ-5/CJ-6/CJ-7/CJ-8,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
14,60370,,402.0,35.0,Xterra,2010.0,Nissan/Datsun,1994.0
4,60371,,32.0,37.0,Accord,2010.0,Honda,2010.0
30,60372,,471.0,52.0,Pickup,2010.0,Mitsubishi,1994.0
63,60373,,881.0,23.0,Medium/Heavy - CBE,2010.0,GMC,1994.0
20,60374,,441.0,37.0,Odyssey,2010.0,Honda,2010.0
30,60375,,471.0,12.0,Ranger,2010.0,Ford,1994.0
4,60376,,51.0,6.0,300,2010.0,Chrysler,2010.0
2,60377,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,60379,,32.0,37.0,Accord,2010.0,Honda,2010.0
80,60382,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,60383,,40.0,49.0,Camry,2010.0,Toyota,1994.0
4,60384,,10.0,6.0,New Yorker (thru 78)/ Newport/5th Avenue/Imperial (1979-83) (excludes all FWD),2010.0,Chrysler,2010.0
4,60385,,18.0,22.0,Grand AM,2010.0,Pontiac,1994.0
6,60386,,52.0,6.0,PT Cruiser,2010.0,Chrysler,2010.0
2,60387,,2.0,13.0,Mark,2010.0,Lincoln,1994.0
4,60388,,20.0,18.0,Regal,2010.0,Buick / Opel,2010.0
14,60389,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,60392,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
15,60393,,421.0,19.0,Escalade,2010.0,Cadillac,1994.0
2,60394,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
4,60395,,31.0,37.0,Civic,2010.0,Honda,2010.0
14,60396,,401.0,12.0,Bronco,2010.0,Ford,1994.0
14,60399,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,60402,,40.0,49.0,Camry,2010.0,Toyota,1994.0
2,60404,,32.0,37.0,Accord,2010.0,Honda,2010.0
80,60406,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
16,60407,,431.0,20.0,Suburban,2010.0,Chevrolet,1994.0
3,60408,,36.0,55.0,Accent,2010.0,Hyundai,1994.0
3,60409,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
2,60410,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,60412,,34.0,34.0,3-series,2010.0,BMW,1994.0
31,60415,,481.0,12.0,F-Series,2010.0,Ford,1994.0
31,60416,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,60417,,38.0,49.0,Tercel,2010.0,Toyota,1994.0
4,60419,,32.0,59.0,LS,2010.0,Lexus,1994.0
81,60420,,709.0,98.0,Unknown cc,2010.0,Other Make,2010.0
4,60422,,43.0,35.0,Sentra,2010.0,Nissan/Datsun,1994.0
30,60423,,471.0,20.0,S-10/T-10 Pickup,2010.0,Chevrolet,1994.0
31,60424,,481.0,12.0,F-Series,2010.0,Ford,1994.0
80,60425,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
14,60427,,402.0,12.0,Escape,2010.0,Ford,1994.0
80,60428,,706.0,53.0,750cc-over,2010.0,Suzuki,1994.0
80,60429,,704.0,37.0,350-449 cc,2010.0,Honda,2010.0
3,60430,,36.0,12.0,Aspire,2010.0,Ford,1994.0
3,60431,,18.0,12.0,Probe,2010.0,Ford,1994.0
4,60432,,40.0,30.0,Jetta,2010.0,Volkswagen,1994.0
30,60435,,473.0,20.0,Colorado,2010.0,Chevrolet,1994.0
1,60437,,35.0,37.0,S2000,2010.0,Honda,2010.0
80,60438,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
2,60439,,44.0,49.0,Solara,2010.0,Toyota,1994.0
15,60440,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
2,60441,,4.0,12.0,Thunderbird,2010.0,Ford,1994.0
2,60442,,20.0,22.0,Grand Prix,2010.0,Pontiac,1994.0
14,60443,,403.0,20.0,Blazer,2010.0,Chevrolet,1994.0
83,60444,,703.0,37.0,125-349 cc,2010.0,Honda,2010.0
4,60445,,32.0,20.0,Nova/Geo Prizm/Prism,2010.0,Chevrolet,1994.0
31,60446,,481.0,12.0,F-Series,2010.0,Ford,1994.0
4,60447,,34.0,58.0,J30,2010.0,Infiniti,1994.0
14,60448,,402.0,7.0,Durango,2010.0,Dodge,1994.0
4,60449,,20.0,20.0,Lumina,2010.0,Chevrolet,1994.0
14,60450,,401.0,20.0,Blazer,2010.0,Chevrolet,1994.0
5,60452,,32.0,20.0,Nova/Geo Prizm/Prism,2010.0,Chevrolet,1994.0
4,60453,,43.0,7.0,Stratus,2010.0,Dodge,1994.0
3,60454,,31.0,54.0,Integra,2010.0,Acura,1994.0
20,60454,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
30,60455,,472.0,49.0,Tacoma,2010.0,Toyota,1994.0
80,60456,,702.0,76.0,51-124cc,2010.0,Yamaha,1994.0
2,60457,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
80,60460,,706.0,34.0,750cc and over,2010.0,BMW,1994.0
4,60461,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,60462,,31.0,59.0,ES,2010.0,Lexus,1994.0
3,60462,,37.0,52.0,Eclipse,2010.0,Mitsubishi,1994.0
8,60463,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,60464,,20.0,7.0,Neon,2010.0,Dodge,1994.0
80,60465,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
8,60467,,4.0,12.0,Thunderbird,2010.0,Ford,1994.0
4,60469,,47.0,51.0,60 Series,2010.0,Volvo,1994.0
6,60470,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
2,60472,,9.0,20.0,Camaro,2010.0,Chevrolet,1994.0
80,60473,,706.0,37.0,750 cc or greater,2010.0,Honda,2010.0
80,60474,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
14,60475,,401.0,12.0,Bronco,2010.0,Ford,1994.0
2,60476,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,60478,,41.0,6.0,Concorde,2010.0,Chrysler,2010.0
80,60479,,709.0,53.0,Unknown cc,2010.0,Suzuki,1994.0
20,60481,,441.0,49.0,Minivan (1984-90)/ Previa (1991 on),2010.0,Toyota,1994.0
4,60482,,13.0,12.0,Escort/EXP/ZX2,2010.0,Ford,1994.0
80,60483,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
80,60485,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,60486,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
4,60487,,15.0,12.0,Tempo,2010.0,Ford,1994.0
4,60488,,37.0,41.0,2,2010.0,Mazda,1994.0
20,60489,,442.0,9.0,"Voyager (minivan) (2001 and on, see Chrysler)",2010.0,Plymouth,1994.0
4,60491,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,60492,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
1,60496,,42.0,30.0,Golf,2010.0,Volkswagen,1994.0
88,60497,,709.0,98.0,Unknown cc,2010.0,Other Make,2010.0
2,60498,,37.0,54.0,CL,2010.0,Acura,1994.0
4,60499,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,60501,,6.0,14.0,Grand Marquis,2010.0,Mercury,1994.0
14,60502,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,60503,,31.0,37.0,Civic,2010.0,Honda,2010.0
6,60505,,38.0,48.0,Impreza,2010.0,Subaru,1994.0
2,60507,,34.0,34.0,3-series,2010.0,BMW,1994.0
14,60508,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,60509,,39.0,35.0,Maxima,2010.0,Nissan/Datsun,1994.0
30,60514,,472.0,35.0,Frontier,2010.0,Nissan/Datsun,1994.0
1,60515,,35.0,37.0,S2000,2010.0,Honda,2010.0
4,60516,,43.0,49.0,Avalon,2010.0,Toyota,1994.0
20,60518,,441.0,37.0,Odyssey,2010.0,Honda,2010.0
20,60519,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
80,60520,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
2,60521,,4.0,20.0,Corvette,2010.0,Chevrolet,1994.0
14,60523,,402.0,2.0,CJ-5/CJ-6/CJ-7/CJ-8,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,60524,,35.0,41.0,2,2010.0,Mazda,1994.0
4,60525,,47.0,51.0,60 Series,2010.0,Volvo,1994.0
3,60525,,54.0,69.0,Mini-Cooper,2010.0,Other Import,1994.0
4,60526,,40.0,30.0,Jetta,2010.0,Volkswagen,1994.0
2,60527,,4.0,12.0,Thunderbird,2010.0,Ford,1994.0
4,60528,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
4,60529,,35.0,12.0,Contour,2010.0,Ford,1994.0
80,60531,,706.0,76.0,750cc or greater,2010.0,Yamaha,1994.0
14,60532,,401.0,42.0,M/ML Class,2010.0,Mercedes-Benz,1994.0
4,60533,,40.0,49.0,Camry,2010.0,Toyota,1994.0
4,60534,,2.0,22.0,Bonneville,2010.0,Pontiac,1994.0
4,60534,,2.0,22.0,Bonneville,2010.0,Pontiac,1994.0
4,60535,,31.0,37.0,Civic,2010.0,Honda,2010.0
90,60537,,734.0,37.0,350cc or greater (ATV),2010.0,Honda,2010.0
4,60539,,1.0,24.0,SL,2010.0,Saturn,1994.0
31,60540,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,60541,,17.0,12.0,Taurus,2010.0,Ford,1994.0
4,60542,,40.0,49.0,Camry,2010.0,Toyota,1994.0
4,60543,,37.0,20.0,Malibu,2010.0,Chevrolet,1994.0
4,60544,,32.0,37.0,Accord,2010.0,Honda,2010.0
2,60545,,4.0,12.0,Thunderbird,2010.0,Ford,1994.0
14,60546,,403.0,20.0,Blazer,2010.0,Chevrolet,1994.0
2,60546,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,60547,,33.0,63.0,Spectra,2010.0,KIA,2001.0
4,60548,,32.0,59.0,LS,2010.0,Lexus,1994.0
4,60549,,31.0,37.0,Civic,2010.0,Honda,2010.0
15,60550,,421.0,13.0,Navigator,2010.0,Lincoln,1994.0
80,60551,,705.0,53.0,450-749cc,2010.0,Suzuki,1994.0
14,60552,,405.0,2.0,Liberty,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,60554,,32.0,37.0,Accord,2010.0,Honda,2010.0
14,60556,,401.0,12.0,Bronco,2010.0,Ford,1994.0
14,60557,,402.0,49.0,RAV4,2010.0,Toyota,1994.0
4,60558,,42.0,51.0,850,2010.0,Volvo,1994.0
80,60559,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,60560,,32.0,37.0,Accord,2010.0,Honda,2010.0
2,60561,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,60562,,31.0,59.0,ES,2010.0,Lexus,1994.0
4,60563,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
2,60564,,20.0,7.0,Neon,2010.0,Dodge,1994.0
4,60565,,32.0,37.0,Accord,2010.0,Honda,2010.0
2,60569,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,60572,,47.0,35.0,Altima,2010.0,Nissan/Datsun,1994.0
4,60573,,20.0,21.0,Cutlass (FWD),2010.0,Oldsmobile,1994.0
5,60574,,48.0,49.0,xA,2010.0,Toyota,1994.0
2,60577,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,60578,,32.0,37.0,Accord,2010.0,Honda,2010.0
2,60579,,3.0,18.0,Park Avenue,2010.0,Buick / Opel,2010.0
4,60580,,35.0,41.0,2,2010.0,Mazda,1994.0
30,60583,,471.0,35.0,Pickup (1955-1997),2010.0,Nissan/Datsun,1994.0
4,60585,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,60586,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,60587,,32.0,37.0,Accord,2010.0,Honda,2010.0
20,60588,,441.0,12.0,Aerostar,2010.0,Ford,1994.0
2,60590,,20.0,20.0,Lumina,2010.0,Chevrolet,1994.0
15,60595,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
20,60596,,442.0,9.0,"Voyager (minivan) (2001 and on, see Chrysler)",2010.0,Plymouth,1994.0
14,60597,,401.0,12.0,Bronco,2010.0,Ford,1994.0
4,60598,,35.0,55.0,Elantra,2010.0,Hyundai,1994.0
6,60599,,34.0,48.0,Legacy,2010.0,Subaru,1994.0
30,60600,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
31,60602,,473.0,35.0,Titan,2010.0,Nissan/Datsun,1994.0
2,60603,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,60604,,39.0,42.0,190,2010.0,Mercedes-Benz,1994.0
14,60605,,401.0,12.0,Bronco,2010.0,Ford,1994.0
1,60606,,3.0,12.0,Mustang,2010.0,Ford,1994.0
90,60607,,739.0,37.0,Unknown cc (ATV),2010.0,Honda,2010.0
20,60608,,442.0,49.0,Sienna,2010.0,Toyota,1994.0
20,60609,,441.0,12.0,Aerostar,2010.0,Ford,1994.0
4,60610,,37.0,20.0,Malibu,2010.0,Chevrolet,1994.0
62,60611,,881.0,12.0,Medium/Heavy – CBE,2010.0,Ford,1994.0
4,60612,,1.0,24.0,SL,2010.0,Saturn,1994.0
2,60613,,33.0,37.0,Prelude,2010.0,Honda,2010.0
1,60614,,43.0,6.0,Sebring,2010.0,Chrysler,2010.0
80,60615,,705.0,50.0,450-749cc,2010.0,Triumph,1994.0
2,60616,,4.0,12.0,Thunderbird,2010.0,Ford,1994.0
80,60617,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,60618,,33.0,55.0,Sonata,2010.0,Hyundai,1994.0
21,60619,,461.0,23.0,Savana,2010.0,GMC,1994.0
31,60620,,482.0,7.0,Ram,2010.0,Dodge,1994.0
14,60621,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
2,60622,,3.0,12.0,Mustang,2010.0,Ford,1994.0
4,60623,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
4,60625,,7.0,18.0,Century,2010.0,Buick / Opel,2010.0
4,60626,,43.0,7.0,Stratus,2010.0,Dodge,1994.0
14,60626,,403.0,2.0,Wrangler,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
80,60628,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
61,60631,,881.0,38.0,Medium/Heavy – CBE,2010.0,Isuzu,1994.0
14,60632,,402.0,38.0,Rodeo,2010.0,Isuzu,1994.0
4,60634,,40.0,30.0,Jetta,2010.0,Volkswagen,1994.0
4,60635,,35.0,41.0,2,2010.0,Mazda,1994.0
4,60636,,20.0,7.0,Neon,2010.0,Dodge,1994.0
3,60637,,31.0,38.0,I-Mark,2010.0,Isuzu,1994.0
4,60638,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
80,60639,,709.0,98.0,Unknown cc,2010.0,Other Make,2010.0
6,60640,,17.0,14.0,Sable,2010.0,Mercury,1994.0
31,60641,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
4,60642,,33.0,63.0,Spectra,2010.0,KIA,2001.0
8,60643,,40.0,49.0,Camry,2010.0,Toyota,1994.0
30,60644,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
3,60645,,32.0,49.0,Corolla,2010.0,Toyota,1994.0
31,60646,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
6,60648,,47.0,49.0,Matrix,2010.0,Toyota,1994.0
31,60649,,481.0,12.0,F-Series,2010.0,Ford,1994.0
2,60651,,34.0,34.0,3-series,2010.0,BMW,1994.0
66,60652,,881.0,84.0,Medium/Heavy - CBE,2010.0,International Harvester/Navistar,1994.0
14,60653,,403.0,20.0,Blazer,2010.0,Chevrolet,1994.0
2,60654,,4.0,20.0,Corvette,2010.0,Chevrolet,1994.0
21,60655,,461.0,20.0,G-series van,2010.0,Chevrolet,1994.0
16,60656,,431.0,20.0,Suburban,2010.0,Chevrolet,1994.0
80,60657,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,60658,,1.0,13.0,Continental,2010.0,Lincoln,1994.0
4,60659,,16.0,12.0,Crown Victoria,2010.0,Ford,1994.0
30,60660,,471.0,12.0,Ranger,2010.0,Ford,1994.0
3,60661,,31.0,37.0,Civic,2010.0,Honda,2010.0
4,60661,,17.0,22.0,6000,2010.0,Pontiac,1994.0
4,60662,,20.0,9.0,"Neon (2002 and on, see Dodge)",2010.0,Plymouth,1994.0
2,60663,,32.0,30.0,Beetle,2010.0,Volkswagen,1994.0
80,60664,,706.0,73.0,750cc or greater,2010.0,Kawasaki,1994.0
14,60666,,401.0,48.0,Forester,2010.0,Subaru,1994.0
2,60667,,3.0,12.0,Mustang,2010.0,Ford,1994.0
2,60668,,33.0,49.0,Celica,2010.0,Toyota,1994.0
80,60669,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,60670,,15.0,12.0,Tempo,2010.0,Ford,1994.0
80,60671,,705.0,76.0,450-749cc,2010.0,Yamaha,1994.0
4,60672,,20.0,20.0,Lumina,2010.0,Chevrolet,1994.0
83,60673,,702.0,37.0,51-124 cc,2010.0,Honda,2010.0
2,60674,,3.0,12.0,Mustang,2010.0,Ford,1994.0
3,60676,,31.0,54.0,Integra,2010.0,Acura,1994.0
3,60679,,34.0,49.0,Supra,2010.0,Toyota,1994.0
4,60680,,39.0,42.0,190,2010.0,Mercedes-Benz,1994.0
20,60681,,441.0,23.0,Safari,2010.0,GMC,1994.0
2,60682,,9.0,20.0,Camaro,2010.0,Chevrolet,1994.0
14,60683,,401.0,12.0,Bronco,2010.0,Ford,1994.0
80,60687,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
61,60689,,881.0,12.0,Medium/Heavy – CBE,2010.0,Ford,1994.0
4,60690,,37.0,12.0,Focus,2010.0,Ford,1994.0
80,60693,,706.0,72.0,750cc or greater,2010.0,Harley-Davidson,1994.0
4,60694,,17.0,12.0,Taurus,2010.0,Ford,1994.0
80,60695,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
99,60696,,999.0,99.0,"Unknown (as to automobile, motored cycle, light truck or truck)",2010.0,Unknown Make,1994.0
4,60697,,35.0,41.0,2,2010.0,Mazda,1994.0
30,60698,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
4,60701,,40.0,49.0,Camry,2010.0,Toyota,1994.0
80,60702,,705.0,37.0,450-749 cc,2010.0,Honda,2010.0
31,60703,,481.0,20.0,Silverado,2010.0,Chevrolet,1994.0
3,60704,,31.0,37.0,Civic,2010.0,Honda,2010.0
20,60705,,441.0,20.0,Astro,2010.0,Chevrolet,1994.0
90,60706,,739.0,37.0,Unknown cc (ATV),2010.0,Honda,2010.0
3,60708,,31.0,54.0,Integra,2010.0,Acura,1994.0
31,60709,,482.0,7.0,Ram,2010.0,Dodge,1994.0
3,60712,,31.0,54.0,Integra,2010.0,Acura,1994.0
20,60713,,442.0,12.0,Windstar,2010.0,Ford,1994.0
4,60714,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
15,60715,,421.0,20.0,Blazer,2010.0,Chevrolet,1994.0
30,60716,,471.0,49.0,Pickup,2010.0,Toyota,1994.0
4,60718,,2.0,20.0,Impala,2010.0,Chevrolet,1994.0
14,60719,,401.0,23.0,Envoy,2010.0,GMC,1994.0
2,60721,,37.0,58.0,G,2010.0,Infiniti,1994.0
14,60722,,404.0,2.0,Cherokee,2010.0,Jeep / Kaiser-Jeep / Willys- Jeep,2010.0
4,60723,,32.0,37.0,Accord,2010.0,Honda,2010.0
4,60724,,41.0,6.0,Concorde,2010.0,Chrysler,2010.0
2,60725,,4.0,20.0,Corvette,2010.0,Chevrolet,1994.0
4,60726,,31.0,54.0,Integra,2010.0,Acura,1994.0
14,60728,,401.0,20.0,Blazer,2010.0,Chevrolet,1994.0
2,60729,,8.0,20.0,Nova (-'79),2010.0,Chevrolet,1994.0
